"from","to","weight"
"UNKNOWN_ROW__24167579__unknown_13","UNKNOWN_ROW__35829770__unknown_198_carbon_number_5_plasma_id_53",0.00308641975308642
"UNKNOWN_ROW__24167579__unknown_13","UNKNOWN_ROW__35829770__unknown_202_carbon_number_5_plasma_id_53",0.00308641975308642
"UNKNOWN_ROW__24167579__unknown_13","UNKNOWN_ROW__35829770__unknown_394",0.00308641975308642
"UNKNOWN_ROW__24167579__unknown_13","UNKNOWN_ROW__35829770__unknown_400",0.00308641975308642
"UNKNOWN_ROW__24167579__unknown_131","UNKNOWN_ROW__24167579__unknown_132",0.04
"UNKNOWN_ROW__24167579__unknown_134","UNKNOWN_ROW__35829770__unknown_367",0.0123456790123457
"UNKNOWN_ROW__24167579__unknown_135","UNKNOWN_ROW__24167579__unknown_136",0.00694444444444444
"UNKNOWN_ROW__24167579__unknown_14","UNKNOWN_ROW__24167579__unknown_15",0.0277777777777778
"UNKNOWN_ROW__24167579__unknown_140","UNKNOWN_ROW__24167579__unknown_141",0.0277777777777778
"UNKNOWN_ROW__24167579__unknown_144","UNKNOWN_ROW__24167579__unknown_145",0.015625
"UNKNOWN_ROW__24167579__unknown_146","UNKNOWN_ROW__24167579__unknown_64",0.0277777777777778
"UNKNOWN_ROW__24167579__unknown_148","UNKNOWN_ROW__24167579__unknown_149",0.0204081632653061
"UNKNOWN_ROW__24167579__unknown_150","UNKNOWN_ROW__24167579__unknown_151",0.0625
"UNKNOWN_ROW__24167579__unknown_152","UNKNOWN_ROW__24167579__unknown_153",0.0204081632653061
"UNKNOWN_ROW__24167579__unknown_152","UNKNOWN_ROW__24167579__unknown_154",0.0204081632653061
"UNKNOWN_ROW__24167579__unknown_153","UNKNOWN_ROW__24167579__unknown_154",0.0204081632653061
"UNKNOWN_ROW__24167579__unknown_155","UNKNOWN_ROW__24167579__unknown_156",0.0123456790123457
"UNKNOWN_ROW__24167579__unknown_155","UNKNOWN_ROW__24167579__unknown_157",0.0123456790123457
"UNKNOWN_ROW__24167579__unknown_156","UNKNOWN_ROW__24167579__unknown_157",0.0123456790123457
"UNKNOWN_ROW__24167579__unknown_159","UNKNOWN_ROW__24167579__unknown_160",0.00510204081632653
"UNKNOWN_ROW__24167579__unknown_159","UNKNOWN_ROW__24167579__unknown_161",0.00510204081632653
"UNKNOWN_ROW__24167579__unknown_16","UNKNOWN_ROW__35829770__unknown_273",0.00826446280991736
"UNKNOWN_ROW__24167579__unknown_16","UNKNOWN_ROW__35829770__unknown_304",0.00826446280991736
"UNKNOWN_ROW__24167579__unknown_160","UNKNOWN_ROW__24167579__unknown_161",0.00510204081632653
"UNKNOWN_ROW__24167579__unknown_163","UNKNOWN_ROW__24167579__unknown_164",0.0123456790123457
"UNKNOWN_ROW__24167579__unknown_163","UNKNOWN_ROW__24167579__unknown_165",0.0123456790123457
"UNKNOWN_ROW__24167579__unknown_164","UNKNOWN_ROW__24167579__unknown_165",0.0123456790123457
"UNKNOWN_ROW__24167579__unknown_166","UNKNOWN_ROW__24167579__unknown_65",0.00591715976331361
"UNKNOWN_ROW__24167579__unknown_166","UNKNOWN_ROW__24167579__unknown_66",0.00591715976331361
"UNKNOWN_ROW__24167579__unknown_169","UNKNOWN_ROW__24167579__unknown_170",0.04
"UNKNOWN_ROW__24167579__unknown_169","UNKNOWN_ROW__24167579__unknown_171",0.04
"UNKNOWN_ROW__24167579__unknown_17","UNKNOWN_ROW__24167579__unknown_18",0.00591715976331361
"UNKNOWN_ROW__24167579__unknown_17","UNKNOWN_ROW__35829770__unknown_292",0.00591715976331361
"UNKNOWN_ROW__24167579__unknown_17","UNKNOWN_ROW__35829770__unknown_451",0.00591715976331361
"UNKNOWN_ROW__24167579__unknown_170","UNKNOWN_ROW__24167579__unknown_171",0.04
"UNKNOWN_ROW__24167579__unknown_173","UNKNOWN_ROW__24167579__unknown_174",0.111111111111111
"UNKNOWN_ROW__24167579__unknown_175","UNKNOWN_ROW__24167579__unknown_72",0.0277777777777778
"UNKNOWN_ROW__24167579__unknown_177","UNKNOWN_ROW__24167579__unknown_178",0.111111111111111
"UNKNOWN_ROW__24167579__unknown_18","UNKNOWN_ROW__35829770__unknown_292",0.00591715976331361
"UNKNOWN_ROW__24167579__unknown_18","UNKNOWN_ROW__35829770__unknown_451",0.00591715976331361
"UNKNOWN_ROW__24167579__unknown_180","UNKNOWN_ROW__24167579__unknown_181",0.0204081632653061
"UNKNOWN_ROW__24167579__unknown_180","UNKNOWN_ROW__24167579__unknown_182",0.0204081632653061
"UNKNOWN_ROW__24167579__unknown_180","UNKNOWN_ROW__24167579__unknown_183",0.0204081632653061
"UNKNOWN_ROW__24167579__unknown_181","UNKNOWN_ROW__24167579__unknown_182",0.0204081632653061
"UNKNOWN_ROW__24167579__unknown_181","UNKNOWN_ROW__24167579__unknown_183",0.0204081632653061
"UNKNOWN_ROW__24167579__unknown_182","UNKNOWN_ROW__24167579__unknown_183",0.0204081632653061
"UNKNOWN_ROW__24167579__unknown_184","UNKNOWN_ROW__24167579__unknown_185",0.0204081632653061
"UNKNOWN_ROW__24167579__unknown_184","UNKNOWN_ROW__24167579__unknown_186",0.0204081632653061
"UNKNOWN_ROW__24167579__unknown_185","UNKNOWN_ROW__24167579__unknown_186",0.0204081632653061
"UNKNOWN_ROW__24167579__unknown_187","UNKNOWN_ROW__24167579__unknown_188",0.0277777777777778
"UNKNOWN_ROW__24167579__unknown_187","UNKNOWN_ROW__24167579__unknown_189",0.0277777777777778
"UNKNOWN_ROW__24167579__unknown_187","UNKNOWN_ROW__24167579__unknown_190",0.0277777777777778
"UNKNOWN_ROW__24167579__unknown_187","UNKNOWN_ROW__24167579__unknown_191",0.0277777777777778
"UNKNOWN_ROW__24167579__unknown_188","UNKNOWN_ROW__24167579__unknown_189",0.0277777777777778
"UNKNOWN_ROW__24167579__unknown_188","UNKNOWN_ROW__24167579__unknown_190",0.0277777777777778
"UNKNOWN_ROW__24167579__unknown_188","UNKNOWN_ROW__24167579__unknown_191",0.0277777777777778
"UNKNOWN_ROW__24167579__unknown_189","UNKNOWN_ROW__24167579__unknown_190",0.0277777777777778
"UNKNOWN_ROW__24167579__unknown_189","UNKNOWN_ROW__24167579__unknown_191",0.0277777777777778
"UNKNOWN_ROW__24167579__unknown_19","UNKNOWN_ROW__24167579__unknown_84",0.00444444444444444
"UNKNOWN_ROW__24167579__unknown_190","UNKNOWN_ROW__24167579__unknown_191",0.0277777777777778
"UNKNOWN_ROW__24167579__unknown_192","UNKNOWN_ROW__24167579__unknown_193",0.04
"UNKNOWN_ROW__24167579__unknown_192","UNKNOWN_ROW__24167579__unknown_194",0.04
"UNKNOWN_ROW__24167579__unknown_193","UNKNOWN_ROW__24167579__unknown_194",0.04
"UNKNOWN_ROW__24167579__unknown_21","UNKNOWN_ROW__35829770__unknown_312",0.0123456790123457
"UNKNOWN_ROW__24167579__unknown_22","UNKNOWN_ROW__24167579__unknown_23",0.00591715976331361
"UNKNOWN_ROW__24167579__unknown_22","UNKNOWN_ROW__35829770__unknown_201_carbon_number_8_plasma_id_181",0.00591715976331361
"UNKNOWN_ROW__24167579__unknown_23","UNKNOWN_ROW__35829770__unknown_201_carbon_number_8_plasma_id_181",0.00591715976331361
"UNKNOWN_ROW__24167579__unknown_24","UNKNOWN_ROW__35829770__unknown_343",0.00346020761245675
"UNKNOWN_ROW__24167579__unknown_24","UNKNOWN_ROW__35829770__unknown_349",0.00346020761245675
"UNKNOWN_ROW__24167579__unknown_24","UNKNOWN_ROW__35829770__unknown_373",0.00346020761245675
"UNKNOWN_ROW__24167579__unknown_24","UNKNOWN_ROW__35829770__unknown_374",0.00346020761245675
"UNKNOWN_ROW__24167579__unknown_24","UNKNOWN_ROW__35829770__unknown_377",0.00346020761245675
"UNKNOWN_ROW__24167579__unknown_24","UNKNOWN_ROW__35829770__unknown_461",0.00346020761245675
"UNKNOWN_ROW__24167579__unknown_25","UNKNOWN_ROW__35829770__unknown_257",0.00591715976331361
"UNKNOWN_ROW__24167579__unknown_25","UNKNOWN_ROW__35829770__unknown_326",0.00591715976331361
"UNKNOWN_ROW__24167579__unknown_25","UNKNOWN_ROW__35829770__unknown_348",0.00591715976331361
"UNKNOWN_ROW__24167579__unknown_25","UNKNOWN_ROW__35829770__unknown_396",0.00591715976331361
"UNKNOWN_ROW__24167579__unknown_29","UNKNOWN_ROW__24167579__unknown_30",0.00694444444444444
"UNKNOWN_ROW__24167579__unknown_3","UNKNOWN_ROW__24167579__unknown_4",0.0204081632653061
"UNKNOWN_ROW__24167579__unknown_3","UNKNOWN_ROW__35829770__unknown_331",0.0204081632653061
"UNKNOWN_ROW__24167579__unknown_31","UNKNOWN_ROW__35829770__unknown_297",0.00694444444444444
"UNKNOWN_ROW__24167579__unknown_31","UNKNOWN_ROW__35829770__unknown_381",0.00694444444444444
"UNKNOWN_ROW__24167579__unknown_31","UNKNOWN_ROW__35829770__unknown_392",0.00694444444444444
"UNKNOWN_ROW__24167579__unknown_32","UNKNOWN_ROW__24167579__unknown_33",0.0204081632653061
"UNKNOWN_ROW__24167579__unknown_32","UNKNOWN_ROW__35829770__unknown_362",0.0204081632653061
"UNKNOWN_ROW__24167579__unknown_32","UNKNOWN_ROW__35829770__unknown_414",0.0204081632653061
"UNKNOWN_ROW__24167579__unknown_33","UNKNOWN_ROW__35829770__unknown_362",0.0204081632653061
"UNKNOWN_ROW__24167579__unknown_33","UNKNOWN_ROW__35829770__unknown_414",0.0204081632653061
"UNKNOWN_ROW__24167579__unknown_35","UNKNOWN_ROW__24167579__unknown_36",0.0625
"UNKNOWN_ROW__24167579__unknown_37","UNKNOWN_ROW__24167579__unknown_87",0.0025
"UNKNOWN_ROW__24167579__unknown_37","UNKNOWN_ROW__35829770__unknown_287",0.0025
"UNKNOWN_ROW__24167579__unknown_37","UNKNOWN_ROW__35829770__unknown_438",0.0025
"UNKNOWN_ROW__24167579__unknown_39","UNKNOWN_ROW__35829770__unknown_361",0.0123456790123457
"UNKNOWN_ROW__24167579__unknown_39","UNKNOWN_ROW__35829770__unknown_440",0.0123456790123457
"UNKNOWN_ROW__24167579__unknown_4","UNKNOWN_ROW__35829770__unknown_331",0.0204081632653061
"UNKNOWN_ROW__24167579__unknown_40","UNKNOWN_ROW__35829770__unknown_235",0.00308641975308642
"UNKNOWN_ROW__24167579__unknown_40","UNKNOWN_ROW__35829770__unknown_303",0.00308641975308642
"UNKNOWN_ROW__24167579__unknown_41","UNKNOWN_ROW__35829770__unknown_244",0.0204081632653061
"UNKNOWN_ROW__24167579__unknown_41","UNKNOWN_ROW__35829770__unknown_351",0.0204081632653061
"UNKNOWN_ROW__24167579__unknown_44","UNKNOWN_ROW__24167579__unknown_92",0.0204081632653061
"UNKNOWN_ROW__24167579__unknown_46","UNKNOWN_ROW__35829770__unknown_420",0.0204081632653061
"UNKNOWN_ROW__24167579__unknown_47","UNKNOWN_ROW__24167579__unknown_94",0.00510204081632653
"UNKNOWN_ROW__24167579__unknown_47","UNKNOWN_ROW__35829770__unknown_221",0.00510204081632653
"UNKNOWN_ROW__24167579__unknown_47","UNKNOWN_ROW__35829770__unknown_354",0.00510204081632653
"UNKNOWN_ROW__24167579__unknown_47","UNKNOWN_ROW__35829770__unknown_403",0.00510204081632653
"UNKNOWN_ROW__24167579__unknown_48","UNKNOWN_ROW__24167579__unknown_49",0.0025
"UNKNOWN_ROW__24167579__unknown_5","UNKNOWN_ROW__24167579__unknown_83",0.00826446280991736
"UNKNOWN_ROW__24167579__unknown_5","UNKNOWN_ROW__35829770__unknown_262",0.00826446280991736
"UNKNOWN_ROW__24167579__unknown_5","UNKNOWN_ROW__35829770__unknown_386",0.00826446280991736
"UNKNOWN_ROW__24167579__unknown_51","UNKNOWN_ROW__24167579__unknown_52",0.00346020761245675
"UNKNOWN_ROW__24167579__unknown_51","UNKNOWN_ROW__24167579__unknown_95",0.00346020761245675
"UNKNOWN_ROW__24167579__unknown_51","UNKNOWN_ROW__24167579__unknown_96",0.00346020761245675
"UNKNOWN_ROW__24167579__unknown_51","UNKNOWN_ROW__35829770__unknown_316",0.00346020761245675
"UNKNOWN_ROW__24167579__unknown_52","UNKNOWN_ROW__24167579__unknown_95",0.00346020761245675
"UNKNOWN_ROW__24167579__unknown_52","UNKNOWN_ROW__24167579__unknown_96",0.00346020761245675
"UNKNOWN_ROW__24167579__unknown_52","UNKNOWN_ROW__35829770__unknown_316",0.00346020761245675
"UNKNOWN_ROW__24167579__unknown_54","UNKNOWN_ROW__24167579__unknown_55",0.00308641975308642
"UNKNOWN_ROW__24167579__unknown_56","UNKNOWN_ROW__24167579__unknown_57",0.0123456790123457
"UNKNOWN_ROW__24167579__unknown_6","UNKNOWN_ROW__35829770__unknown_355",0.04
"UNKNOWN_ROW__24167579__unknown_60","UNKNOWN_ROW__35829770__unknown_265",0.01
"UNKNOWN_ROW__24167579__unknown_60","UNKNOWN_ROW__35829770__unknown_329",0.01
"UNKNOWN_ROW__24167579__unknown_62","UNKNOWN_ROW__24167579__unknown_63",0.111111111111111
"UNKNOWN_ROW__24167579__unknown_65","UNKNOWN_ROW__24167579__unknown_66",0.00591715976331361
"UNKNOWN_ROW__24167579__unknown_67","UNKNOWN_ROW__24167579__unknown_68",0.01
"UNKNOWN_ROW__24167579__unknown_7","UNKNOWN_ROW__35829770__unknown_293",0.04
"UNKNOWN_ROW__24167579__unknown_7","UNKNOWN_ROW__35829770__unknown_336",0.04
"UNKNOWN_ROW__24167579__unknown_73","UNKNOWN_ROW__24167579__unknown_74",0.0277777777777778
"UNKNOWN_ROW__24167579__unknown_76","UNKNOWN_ROW__24167579__unknown_77",0.0625
"UNKNOWN_ROW__24167579__unknown_83","UNKNOWN_ROW__35829770__unknown_262",0.00826446280991736
"UNKNOWN_ROW__24167579__unknown_83","UNKNOWN_ROW__35829770__unknown_386",0.00826446280991736
"UNKNOWN_ROW__24167579__unknown_87","UNKNOWN_ROW__35829770__unknown_287",0.0025
"UNKNOWN_ROW__24167579__unknown_87","UNKNOWN_ROW__35829770__unknown_438",0.0025
"UNKNOWN_ROW__24167579__unknown_88","UNKNOWN_ROW__35829770__unknown_337",0.00346020761245675
"UNKNOWN_ROW__24167579__unknown_89","UNKNOWN_ROW__35829770__unknown_252",0.0123456790123457
"UNKNOWN_ROW__24167579__unknown_89","UNKNOWN_ROW__35829770__unknown_318",0.0123456790123457
"UNKNOWN_ROW__24167579__unknown_89","UNKNOWN_ROW__35829770__unknown_339",0.0123456790123457
"UNKNOWN_ROW__24167579__unknown_90","UNKNOWN_ROW__24167579__unknown_91",0.00591715976331361
"UNKNOWN_ROW__24167579__unknown_90","UNKNOWN_ROW__35829770__unknown_242",0.00591715976331361
"UNKNOWN_ROW__24167579__unknown_90","UNKNOWN_ROW__35829770__unknown_279",0.00591715976331361
"UNKNOWN_ROW__24167579__unknown_91","UNKNOWN_ROW__35829770__unknown_242",0.00591715976331361
"UNKNOWN_ROW__24167579__unknown_91","UNKNOWN_ROW__35829770__unknown_279",0.00591715976331361
"UNKNOWN_ROW__24167579__unknown_93","UNKNOWN_ROW__35829770__unknown_433",0.01
"UNKNOWN_ROW__24167579__unknown_94","UNKNOWN_ROW__35829770__unknown_221",0.00510204081632653
"UNKNOWN_ROW__24167579__unknown_94","UNKNOWN_ROW__35829770__unknown_354",0.00510204081632653
"UNKNOWN_ROW__24167579__unknown_94","UNKNOWN_ROW__35829770__unknown_403",0.00510204081632653
"UNKNOWN_ROW__24167579__unknown_95","UNKNOWN_ROW__24167579__unknown_96",0.00346020761245675
"UNKNOWN_ROW__24167579__unknown_95","UNKNOWN_ROW__35829770__unknown_316",0.00346020761245675
"UNKNOWN_ROW__24167579__unknown_96","UNKNOWN_ROW__35829770__unknown_316",0.00346020761245675
"UNKNOWN_ROW__24167579__unknown_98","UNKNOWN_ROW__35829770__unknown_321",0.0123456790123457
"UNKNOWN_ROW__35829770__unknown_198_carbon_number_5_plasma_id_53","UNKNOWN_ROW__35829770__unknown_202_carbon_number_5_plasma_id_53",0.00308641975308642
"UNKNOWN_ROW__35829770__unknown_198_carbon_number_5_plasma_id_53","UNKNOWN_ROW__35829770__unknown_394",0.00308641975308642
"UNKNOWN_ROW__35829770__unknown_198_carbon_number_5_plasma_id_53","UNKNOWN_ROW__35829770__unknown_400",0.00308641975308642
"UNKNOWN_ROW__35829770__unknown_199_carbon_number_12_plasma_id_342","UNKNOWN_ROW__35829770__unknown_323",0.00206611570247934
"UNKNOWN_ROW__35829770__unknown_199_carbon_number_12_plasma_id_342","UNKNOWN_ROW__35829770__unknown_352",0.00206611570247934
"UNKNOWN_ROW__35829770__unknown_199_carbon_number_12_plasma_id_342","UNKNOWN_ROW__35829770__unknown_395",0.00206611570247934
"UNKNOWN_ROW__35829770__unknown_202_carbon_number_5_plasma_id_53","UNKNOWN_ROW__35829770__unknown_394",0.00308641975308642
"UNKNOWN_ROW__35829770__unknown_202_carbon_number_5_plasma_id_53","UNKNOWN_ROW__35829770__unknown_400",0.00308641975308642
"UNKNOWN_ROW__35829770__unknown_203_carbon_number_9_plasma_id_161","UNKNOWN_ROW__35829770__unknown_454",0.0277777777777778
"UNKNOWN_ROW__35829770__unknown_204","UNKNOWN_ROW__35829770__unknown_209",0.0277777777777778
"UNKNOWN_ROW__35829770__unknown_204","UNKNOWN_ROW__35829770__unknown_223",0.0277777777777778
"UNKNOWN_ROW__35829770__unknown_204","UNKNOWN_ROW__35829770__unknown_301",0.0277777777777778
"UNKNOWN_ROW__35829770__unknown_205","UNKNOWN_ROW__35829770__unknown_210",0.0625
"UNKNOWN_ROW__35829770__unknown_205","UNKNOWN_ROW__35829770__unknown_224",0.0625
"UNKNOWN_ROW__35829770__unknown_206","UNKNOWN_ROW__35829770__unknown_227",0.0277777777777778
"UNKNOWN_ROW__35829770__unknown_209","UNKNOWN_ROW__35829770__unknown_223",0.0277777777777778
"UNKNOWN_ROW__35829770__unknown_209","UNKNOWN_ROW__35829770__unknown_301",0.0277777777777778
"UNKNOWN_ROW__35829770__unknown_210","UNKNOWN_ROW__35829770__unknown_224",0.0625
"UNKNOWN_ROW__35829770__unknown_211","UNKNOWN_ROW__35829770__unknown_268",0.00444444444444444
"UNKNOWN_ROW__35829770__unknown_212","UNKNOWN_ROW__35829770__unknown_225",0.00390625
"UNKNOWN_ROW__35829770__unknown_212","UNKNOWN_ROW__35829770__unknown_436",0.00390625
"UNKNOWN_ROW__35829770__unknown_212","UNKNOWN_ROW__35829770__unknown_453",0.00390625
"UNKNOWN_ROW__35829770__unknown_214","UNKNOWN_ROW__35829770__unknown_430",0.00591715976331361
"UNKNOWN_ROW__35829770__unknown_216","UNKNOWN_ROW__35829770__unknown_283",0.00591715976331361
"UNKNOWN_ROW__35829770__unknown_216","UNKNOWN_ROW__35829770__unknown_305",0.00591715976331361
"UNKNOWN_ROW__35829770__unknown_220","UNKNOWN_ROW__35829770__unknown_419",0.00444444444444444
"UNKNOWN_ROW__35829770__unknown_220","UNKNOWN_ROW__35829770__unknown_422",0.00444444444444444
"UNKNOWN_ROW__35829770__unknown_221","UNKNOWN_ROW__35829770__unknown_354",0.00510204081632653
"UNKNOWN_ROW__35829770__unknown_221","UNKNOWN_ROW__35829770__unknown_403",0.00510204081632653
"UNKNOWN_ROW__35829770__unknown_223","UNKNOWN_ROW__35829770__unknown_301",0.0277777777777778
"UNKNOWN_ROW__35829770__unknown_225","UNKNOWN_ROW__35829770__unknown_436",0.00390625
"UNKNOWN_ROW__35829770__unknown_225","UNKNOWN_ROW__35829770__unknown_453",0.00390625
"UNKNOWN_ROW__35829770__unknown_228","UNKNOWN_ROW__35829770__unknown_238",0.0277777777777778
"UNKNOWN_ROW__35829770__unknown_229","UNKNOWN_ROW__35829770__unknown_237",0.0123456790123457
"UNKNOWN_ROW__35829770__unknown_229","UNKNOWN_ROW__35829770__unknown_327",0.0123456790123457
"UNKNOWN_ROW__35829770__unknown_230","UNKNOWN_ROW__35829770__unknown_357",0.015625
"UNKNOWN_ROW__35829770__unknown_231","UNKNOWN_ROW__35829770__unknown_266",0.00346020761245675
"UNKNOWN_ROW__35829770__unknown_231","UNKNOWN_ROW__35829770__unknown_307",0.00346020761245675
"UNKNOWN_ROW__35829770__unknown_231","UNKNOWN_ROW__35829770__unknown_335",0.00346020761245675
"UNKNOWN_ROW__35829770__unknown_233","UNKNOWN_ROW__35829770__unknown_239",0.0204081632653061
"UNKNOWN_ROW__35829770__unknown_233","UNKNOWN_ROW__35829770__unknown_364",0.0204081632653061
"UNKNOWN_ROW__35829770__unknown_233","UNKNOWN_ROW__35829770__unknown_445",0.0204081632653061
"UNKNOWN_ROW__35829770__unknown_234","UNKNOWN_ROW__35829770__unknown_310",0.00444444444444444
"UNKNOWN_ROW__35829770__unknown_234","UNKNOWN_ROW__35829770__unknown_371",0.00444444444444444
"UNKNOWN_ROW__35829770__unknown_234","UNKNOWN_ROW__35829770__unknown_382",0.00444444444444444
"UNKNOWN_ROW__35829770__unknown_234","UNKNOWN_ROW__35829770__unknown_409",0.00444444444444444
"UNKNOWN_ROW__35829770__unknown_235","UNKNOWN_ROW__35829770__unknown_303",0.00308641975308642
"UNKNOWN_ROW__35829770__unknown_236","UNKNOWN_ROW__35829770__unknown_280",0.00444444444444444
"UNKNOWN_ROW__35829770__unknown_236","UNKNOWN_ROW__35829770__unknown_384",0.00444444444444444
"UNKNOWN_ROW__35829770__unknown_237","UNKNOWN_ROW__35829770__unknown_327",0.0123456790123457
"UNKNOWN_ROW__35829770__unknown_239","UNKNOWN_ROW__35829770__unknown_364",0.0204081632653061
"UNKNOWN_ROW__35829770__unknown_239","UNKNOWN_ROW__35829770__unknown_445",0.0204081632653061
"UNKNOWN_ROW__35829770__unknown_240","UNKNOWN_ROW__35829770__unknown_406",0.0625
"UNKNOWN_ROW__35829770__unknown_241","UNKNOWN_ROW__35829770__unknown_259",0.00510204081632653
"UNKNOWN_ROW__35829770__unknown_241","UNKNOWN_ROW__35829770__unknown_274",0.00510204081632653
"UNKNOWN_ROW__35829770__unknown_241","UNKNOWN_ROW__35829770__unknown_350",0.00510204081632653
"UNKNOWN_ROW__35829770__unknown_241","UNKNOWN_ROW__35829770__unknown_375",0.00510204081632653
"UNKNOWN_ROW__35829770__unknown_241","UNKNOWN_ROW__35829770__unknown_398",0.00510204081632653
"UNKNOWN_ROW__35829770__unknown_242","UNKNOWN_ROW__35829770__unknown_279",0.00591715976331361
"UNKNOWN_ROW__35829770__unknown_244","UNKNOWN_ROW__35829770__unknown_351",0.0204081632653061
"UNKNOWN_ROW__35829770__unknown_245","UNKNOWN_ROW__35829770__unknown_332",0.00694444444444444
"UNKNOWN_ROW__35829770__unknown_245","UNKNOWN_ROW__35829770__unknown_347",0.00694444444444444
"UNKNOWN_ROW__35829770__unknown_246","UNKNOWN_ROW__35829770__unknown_289",0.00390625
"UNKNOWN_ROW__35829770__unknown_246","UNKNOWN_ROW__35829770__unknown_296",0.00390625
"UNKNOWN_ROW__35829770__unknown_247","UNKNOWN_ROW__35829770__unknown_260",0.00591715976331361
"UNKNOWN_ROW__35829770__unknown_247","UNKNOWN_ROW__35829770__unknown_290",0.00591715976331361
"UNKNOWN_ROW__35829770__unknown_248","UNKNOWN_ROW__35829770__unknown_298",0.00694444444444444
"UNKNOWN_ROW__35829770__unknown_248","UNKNOWN_ROW__35829770__unknown_368",0.00694444444444444
"UNKNOWN_ROW__35829770__unknown_248","UNKNOWN_ROW__35829770__unknown_455",0.00694444444444444
"UNKNOWN_ROW__35829770__unknown_248","UNKNOWN_ROW__35829770__unknown_463",0.00694444444444444
"UNKNOWN_ROW__35829770__unknown_249","UNKNOWN_ROW__35829770__unknown_299",0.00390625
"UNKNOWN_ROW__35829770__unknown_249","UNKNOWN_ROW__35829770__unknown_306",0.00390625
"UNKNOWN_ROW__35829770__unknown_249","UNKNOWN_ROW__35829770__unknown_366",0.00390625
"UNKNOWN_ROW__35829770__unknown_249","UNKNOWN_ROW__35829770__unknown_421",0.00390625
"UNKNOWN_ROW__35829770__unknown_250","UNKNOWN_ROW__35829770__unknown_261",0.0025
"UNKNOWN_ROW__35829770__unknown_250","UNKNOWN_ROW__35829770__unknown_264",0.0025
"UNKNOWN_ROW__35829770__unknown_250","UNKNOWN_ROW__35829770__unknown_308",0.0025
"UNKNOWN_ROW__35829770__unknown_250","UNKNOWN_ROW__35829770__unknown_311",0.0025
"UNKNOWN_ROW__35829770__unknown_250","UNKNOWN_ROW__35829770__unknown_358",0.0025
"UNKNOWN_ROW__35829770__unknown_250","UNKNOWN_ROW__35829770__unknown_376",0.0025
"UNKNOWN_ROW__35829770__unknown_250","UNKNOWN_ROW__35829770__unknown_408",0.0025
"UNKNOWN_ROW__35829770__unknown_251","UNKNOWN_ROW__35829770__unknown_313",0.111111111111111
"UNKNOWN_ROW__35829770__unknown_252","UNKNOWN_ROW__35829770__unknown_318",0.0123456790123457
"UNKNOWN_ROW__35829770__unknown_252","UNKNOWN_ROW__35829770__unknown_339",0.0123456790123457
"UNKNOWN_ROW__35829770__unknown_253","UNKNOWN_ROW__35829770__unknown_258",0.015625
"UNKNOWN_ROW__35829770__unknown_253","UNKNOWN_ROW__35829770__unknown_263",0.015625
"UNKNOWN_ROW__35829770__unknown_253","UNKNOWN_ROW__35829770__unknown_340",0.015625
"UNKNOWN_ROW__35829770__unknown_253","UNKNOWN_ROW__35829770__unknown_462",0.015625
"UNKNOWN_ROW__35829770__unknown_254","UNKNOWN_ROW__35829770__unknown_319",0.00444444444444444
"UNKNOWN_ROW__35829770__unknown_256","UNKNOWN_ROW__35829770__unknown_324",0.00591715976331361
"UNKNOWN_ROW__35829770__unknown_256","UNKNOWN_ROW__35829770__unknown_353",0.00591715976331361
"UNKNOWN_ROW__35829770__unknown_256","UNKNOWN_ROW__35829770__unknown_365",0.00591715976331361
"UNKNOWN_ROW__35829770__unknown_256","UNKNOWN_ROW__35829770__unknown_402",0.00591715976331361
"UNKNOWN_ROW__35829770__unknown_257","UNKNOWN_ROW__35829770__unknown_326",0.00591715976331361
"UNKNOWN_ROW__35829770__unknown_257","UNKNOWN_ROW__35829770__unknown_348",0.00591715976331361
"UNKNOWN_ROW__35829770__unknown_257","UNKNOWN_ROW__35829770__unknown_396",0.00591715976331361
"UNKNOWN_ROW__35829770__unknown_258","UNKNOWN_ROW__35829770__unknown_263",0.015625
"UNKNOWN_ROW__35829770__unknown_258","UNKNOWN_ROW__35829770__unknown_340",0.015625
"UNKNOWN_ROW__35829770__unknown_258","UNKNOWN_ROW__35829770__unknown_462",0.015625
"UNKNOWN_ROW__35829770__unknown_259","UNKNOWN_ROW__35829770__unknown_274",0.00510204081632653
"UNKNOWN_ROW__35829770__unknown_259","UNKNOWN_ROW__35829770__unknown_350",0.00510204081632653
"UNKNOWN_ROW__35829770__unknown_259","UNKNOWN_ROW__35829770__unknown_375",0.00510204081632653
"UNKNOWN_ROW__35829770__unknown_259","UNKNOWN_ROW__35829770__unknown_398",0.00510204081632653
"UNKNOWN_ROW__35829770__unknown_260","UNKNOWN_ROW__35829770__unknown_290",0.00591715976331361
"UNKNOWN_ROW__35829770__unknown_261","UNKNOWN_ROW__35829770__unknown_264",0.0025
"UNKNOWN_ROW__35829770__unknown_261","UNKNOWN_ROW__35829770__unknown_308",0.0025
"UNKNOWN_ROW__35829770__unknown_261","UNKNOWN_ROW__35829770__unknown_311",0.0025
"UNKNOWN_ROW__35829770__unknown_261","UNKNOWN_ROW__35829770__unknown_358",0.0025
"UNKNOWN_ROW__35829770__unknown_261","UNKNOWN_ROW__35829770__unknown_376",0.0025
"UNKNOWN_ROW__35829770__unknown_261","UNKNOWN_ROW__35829770__unknown_408",0.0025
